date,open,high,low,close,volume,amount,outstanding_share,turnover
2024-11-28,4.21,4.22,4.16,4.17,345027850.0,1475634018.0,36851897866.0,0.009362553083550327
2024-11-29,4.17,4.24,4.16,4.21,427220739.0,1833585184.0,36851897866.0,0.011592910100680566
2024-12-02,4.22,4.25,4.21,4.23,429943349.0,1858405741.0,36851897866.0,0.011666789877779154
2024-12-03,4.23,4.24,4.19,4.22,395104973.0,1701106431.0,36851897866.0,0.010721428091347462
2024-12-04,4.22,4.23,4.16,4.17,449792160.0,1924035912.0,36851897866.0,0.012205400157015621
2024-12-05,4.16,4.19,4.15,4.17,335981608.0,1432250690.0,36851897866.0,0.009117077476489498
2024-12-06,4.17,4.23,4.16,4.22,479284158.0,2060279634.0,36851555686.0,0.013005805293101405
2024-12-09,4.22,4.24,4.17,4.2,429486729.0,1841863509.0,36851555686.0,0.011654507415087584
2024-12-10,4.27,4.32,4.24,4.26,764678241.0,3342667530.0,36851555686.0,0.020750229583672723
2024-12-11,4.25,4.31,4.22,4.3,580774532.0,2542209748.0,36851555686.0,0.015759837575069803
2024-12-12,4.3,4.33,4.27,4.3,510124393.0,2236989611.0,36851555686.0,0.013842682717294282
2024-12-13,4.29,4.35,4.25,4.27,700493864.0,3067845668.0,36851555686.0,0.019008528974154528
2024-12-16,4.26,4.29,4.2,4.21,427209163.0,1852290127.0,36851555686.0,0.011592703619898951
2024-12-17,4.21,4.29,4.21,4.24,462989745.0,2007493244.0,36851555686.0,0.012563641788829311
2024-12-18,4.24,4.34,4.24,4.29,527338216.0,2315466105.0,36851555686.0,0.014309795236143508
2024-12-19,4.28,4.34,4.25,4.34,490621906.0,2158030119.0,36851555686.0,0.013313465249077354
2024-12-20,4.33,4.35,4.29,4.3,419387629.0,1849366873.0,36851555686.0,0.011380459283007323
2024-12-23,4.32,4.41,4.27,4.27,639410313.0,2821446702.0,36851555686.0,0.017350972057956122
2024-12-24,4.28,4.32,4.26,4.31,457997109.0,2008010806.0,36851555686.0,0.0124281621352011
2024-12-25,4.31,4.32,4.25,4.29,317548389.0,1388520663.0,36851555686.0,0.008616960209379639
2024-12-26,4.28,4.31,4.26,4.29,306241650.0,1341682813.0,36851555686.0,0.008310141710417452
2024-12-27,4.28,4.3,4.25,4.25,435324047.0,1899579069.0,36851555686.0,0.011812908272021218
2024-12-30,4.27,4.37,4.25,4.36,800319476.0,3539711595.0,36851555686.0,0.021717386446837125
2024-12-31,4.35,4.38,4.29,4.3,721383487.0,3182210971.0,36851555686.0,0.01957538762126277
2025-01-02,4.3,4.31,4.12,4.15,750407680.0,3228058594.0,36851555686.0,0.020362985117751264
2025-01-03,4.15,4.2,4.11,4.11,485116223.0,2057630950.0,36851555686.0,0.013164063605170863
2025-01-06,4.11,4.13,4.04,4.09,423502671.0,1768260904.0,36851555686.0,0.011492124636705358
2025-01-07,4.1,4.39,4.09,4.34,1115358647.0,4896053477.0,36851555686.0,0.030266256776338145
2025-01-08,4.29,4.3,4.15,4.23,754891654.0,3254631813.0,36851555686.0,0.020484661772007234
2025-01-09,4.2,4.26,4.19,4.22,294551529.0,1270694624.0,36851555686.0,0.007992919797193281
2025-01-10,4.22,4.23,4.11,4.11,385711346.0,1639425286.0,36851555686.0,0.010466623153891241
2025-01-13,4.09,4.1,4.05,4.07,309247905.0,1287547829.0,36851555686.0,0.008391719134871804
2025-01-14,4.07,4.23,4.07,4.23,506581933.0,2156372347.0,36851555686.0,0.013746554889471106
2025-01-15,4.2,4.21,4.14,4.17,294990667.0,1258336152.0,36851555686.0,0.008004836200499067
2025-01-16,4.2,4.25,4.17,4.22,355693814.0,1530472816.0,36851555686.0,0.00965207051313519
2025-01-17,4.21,4.27,4.19,4.25,336883543.0,1460473319.0,36851555686.0,0.009141636946631887
2025-01-20,4.29,4.34,4.28,4.3,403526798.0,1775345252.0,36851555686.0,0.010950061415000205
2025-01-21,4.36,4.43,4.32,4.41,810609882.0,3629947227.0,36851555686.0,0.021996625838728235
2025-01-22,4.4,4.43,4.36,4.4,385305787.0,1726215330.0,36851555686.0,0.010455617946853154
